Sample in Buffer,Sample in Window,TRIGGER,Aquila_SoC/RISCV_CORE0/BPU_Profiler/incorrect_predictions_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/prediction_accuracy_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/mispred_penalty_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/total_branches_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/cpi_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/correct_predictions_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hits_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hit_rate_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_misses_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hit_rate_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/prediction_accuracy_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/instruction_completed_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/fetch_pc_debug[31:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/execution_cycles_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/cpi_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/penalty_counting_debug
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX
1357,1357,0,12494010,269963755,13775964,277768635,000000004ce313f1,257469745,39962900,39962900,262873936,302836836,257469745,000000004ce313f2,00004d20,000000005af85b51,000000005af85b50,0
1358,1358,0,12494010,269963755,13775964,277768635,000000004ce313f2,257469745,39962900,39962900,262873936,302836836,257469745,000000004ce313f2,00004d20,000000005af85b51,000000005af85b51,0
1359,1359,0,12494010,269963755,13775964,277768635,000000004ce313f2,257469745,39962900,39962900,262873936,302836836,257469745,000000004ce313f3,00004d18,000000005af85b52,000000005af85b51,0
1360,1360,0,12494010,269963755,13775964,277768635,000000004ce313f3,257469745,39962900,39962900,262873936,302836836,257469745,000000004ce313f3,00004d1c,000000005af85b53,000000005af85b52,0
1361,1361,0,12494010,269963755,13775964,277768636,000000004ce313f3,257469746,39962900,39962900,262873937,302836836,257469745,000000004ce313f4,00004d20,000000005af85b54,000000005af85b53,0
1362,1362,0,12494010,269963756,13775964,277768636,000000004ce313f4,257469746,39962900,39962900,262873937,302836837,257469746,000000004ce313f5,00004d20,000000005af85b55,000000005af85b54,0
1363,1363,0,12494010,269963756,13775964,277768636,000000004ce313f5,257469746,39962900,39962900,262873937,302836837,257469746,000000004ce313f5,00004d20,000000005af85b55,000000005af85b55,0
1364,1364,0,12494010,269963756,13775964,277768636,000000004ce313f5,257469746,39962900,39962900,262873937,302836837,257469746,000000004ce313f6,00004d18,000000005af85b56,000000005af85b55,0
1365,1365,0,12494010,269963756,13775964,277768636,000000004ce313f6,257469746,39962900,39962900,262873937,302836837,257469746,000000004ce313f6,00004d1c,000000005af85b57,000000005af85b56,0
1366,1366,0,12494010,269963756,13775964,277768637,000000004ce313f6,257469747,39962900,39962900,262873938,302836837,257469746,000000004ce313f7,00004d20,000000005af85b58,000000005af85b57,0
1367,1367,0,12494010,269963757,13775964,277768637,000000004ce313f7,257469747,39962900,39962900,262873938,302836838,257469747,000000004ce313f8,00004d20,000000005af85b59,000000005af85b58,0
1368,1368,0,12494010,269963757,13775964,277768637,000000004ce313f8,257469747,39962900,39962900,262873938,302836838,257469747,000000004ce313f8,00004d20,000000005af85b59,000000005af85b59,0
1369,1369,0,12494010,269963757,13775964,277768637,000000004ce313f8,257469747,39962900,39962900,262873938,302836838,257469747,000000004ce313f9,00004d18,000000005af85b5a,000000005af85b59,0
1370,1370,0,12494010,269963757,13775964,277768637,000000004ce313f9,257469747,39962900,39962900,262873938,302836838,257469747,000000004ce313f9,00004d1c,000000005af85b5b,000000005af85b5a,0
1371,1371,0,12494010,269963757,13775964,277768638,000000004ce313f9,257469748,39962900,39962900,262873939,302836838,257469747,000000004ce313fa,00004d20,000000005af85b5c,000000005af85b5b,0
1372,1372,0,12494010,269963758,13775964,277768638,000000004ce313fa,257469748,39962900,39962900,262873939,302836839,257469748,000000004ce313fb,00004d20,000000005af85b5d,000000005af85b5c,0
1373,1373,0,12494010,269963758,13775964,277768638,000000004ce313fb,257469748,39962900,39962900,262873939,302836839,257469748,000000004ce313fb,00004d20,000000005af85b5d,000000005af85b5d,0
1374,1374,0,12494010,269963758,13775964,277768638,000000004ce313fb,257469748,39962900,39962900,262873939,302836839,257469748,000000004ce313fc,00004d18,000000005af85b5e,000000005af85b5d,0
1375,1375,0,12494010,269963758,13775964,277768638,000000004ce313fc,257469748,39962900,39962900,262873939,302836839,257469748,000000004ce313fc,00004d1c,000000005af85b5f,000000005af85b5e,0
1376,1376,0,12494010,269963758,13775964,277768639,000000004ce313fc,257469749,39962900,39962900,262873940,302836839,257469748,000000004ce313fd,00004d20,000000005af85b60,000000005af85b5f,0
1377,1377,0,12494010,269963759,13775964,277768639,000000004ce313fd,257469749,39962900,39962900,262873940,302836840,257469749,000000004ce313fe,00004d20,000000005af85b61,000000005af85b60,0
1378,1378,0,12494010,269963759,13775964,277768639,000000004ce313fe,257469749,39962900,39962900,262873940,302836840,257469749,000000004ce313fe,00004d20,000000005af85b61,000000005af85b61,0
1379,1379,0,12494010,269963759,13775964,277768639,000000004ce313fe,257469749,39962900,39962900,262873940,302836840,257469749,000000004ce313ff,00004d18,000000005af85b62,000000005af85b61,0
1380,1380,0,12494010,269963759,13775964,277768639,000000004ce313ff,257469749,39962900,39962900,262873940,302836840,257469749,000000004ce313ff,00004d1c,000000005af85b63,000000005af85b62,0
1381,1381,0,12494010,269963759,13775964,277768640,000000004ce313ff,257469750,39962900,39962900,262873941,302836840,257469749,000000004ce31400,00004d20,000000005af85b64,000000005af85b63,0
1382,1382,0,12494010,269963760,13775964,277768640,000000004ce31400,257469750,39962900,39962900,262873941,302836841,257469750,000000004ce31401,00004d20,000000005af85b65,000000005af85b64,0
1383,1383,0,12494010,269963760,13775964,277768640,000000004ce31401,257469750,39962900,39962900,262873941,302836841,257469750,000000004ce31401,00004d20,000000005af85b65,000000005af85b65,0
1384,1384,0,12494010,269963760,13775964,277768640,000000004ce31401,257469750,39962900,39962900,262873941,302836841,257469750,000000004ce31402,00004d18,000000005af85b66,000000005af85b65,0
1385,1385,0,12494010,269963760,13775964,277768640,000000004ce31402,257469750,39962900,39962900,262873941,302836841,257469750,000000004ce31402,00004d1c,000000005af85b67,000000005af85b66,0
1386,1386,0,12494010,269963760,13775964,277768641,000000004ce31402,257469751,39962900,39962900,262873942,302836841,257469750,000000004ce31403,00004d20,000000005af85b68,000000005af85b67,0
1387,1387,0,12494010,269963761,13775964,277768641,000000004ce31403,257469751,39962900,39962900,262873942,302836842,257469751,000000004ce31404,00004d20,000000005af85b69,000000005af85b68,0
1388,1388,0,12494010,269963761,13775964,277768641,000000004ce31404,257469751,39962900,39962900,262873942,302836842,257469751,000000004ce31404,00004d20,000000005af85b69,000000005af85b69,0
1389,1389,0,12494010,269963761,13775964,277768641,000000004ce31404,257469751,39962900,39962900,262873942,302836842,257469751,000000004ce31405,00004d18,000000005af85b6a,000000005af85b69,0
1390,1390,0,12494010,269963761,13775964,277768641,000000004ce31405,257469751,39962900,39962900,262873942,302836842,257469751,000000004ce31405,00004d1c,000000005af85b6b,000000005af85b6a,0
1391,1391,0,12494010,269963761,13775964,277768642,000000004ce31405,257469752,39962900,39962900,262873943,302836842,257469751,000000004ce31406,00004d20,000000005af85b6c,000000005af85b6b,0
1392,1392,0,12494010,269963762,13775964,277768642,000000004ce31406,257469752,39962900,39962900,262873943,302836843,257469752,000000004ce31407,00004d20,000000005af85b6d,000000005af85b6c,0
1393,1393,0,12494010,269963762,13775964,277768642,000000004ce31407,257469752,39962900,39962900,262873943,302836843,257469752,000000004ce31407,00004d20,000000005af85b6d,000000005af85b6d,0
1394,1394,0,12494010,269963762,13775964,277768642,000000004ce31407,257469752,39962900,39962900,262873943,302836843,257469752,000000004ce31408,00004d18,000000005af85b6e,000000005af85b6d,0
1395,1395,0,12494010,269963762,13775964,277768642,000000004ce31408,257469752,39962900,39962900,262873943,302836843,257469752,000000004ce31408,00004d1c,000000005af85b6f,000000005af85b6e,0
1396,1396,0,12494010,269963762,13775964,277768643,000000004ce31408,257469753,39962900,39962900,262873944,302836843,257469752,000000004ce31409,00004d20,000000005af85b70,000000005af85b6f,0
1397,1397,0,12494010,269963763,13775964,277768643,000000004ce31409,257469753,39962900,39962900,262873944,302836844,257469753,000000004ce3140a,00004d20,000000005af85b71,000000005af85b70,0
1398,1398,0,12494010,269963763,13775964,277768643,000000004ce3140a,257469753,39962900,39962900,262873944,302836844,257469753,000000004ce3140a,00004d20,000000005af85b71,000000005af85b71,0
1399,1399,0,12494010,269963763,13775964,277768643,000000004ce3140a,257469753,39962900,39962900,262873944,302836844,257469753,000000004ce3140b,00004d18,000000005af85b72,000000005af85b71,0
1400,1400,0,12494010,269963763,13775964,277768643,000000004ce3140b,257469753,39962900,39962900,262873944,302836844,257469753,000000004ce3140b,00004d1c,000000005af85b73,000000005af85b72,0
1401,1401,0,12494010,269963763,13775964,277768644,000000004ce3140b,257469754,39962900,39962900,262873945,302836844,257469753,000000004ce3140c,00004d20,000000005af85b74,000000005af85b73,0
1402,1402,0,12494010,269963764,13775964,277768644,000000004ce3140c,257469754,39962900,39962900,262873945,302836845,257469754,000000004ce3140d,00004d20,000000005af85b75,000000005af85b74,0
1403,1403,0,12494010,269963764,13775964,277768644,000000004ce3140d,257469754,39962900,39962900,262873945,302836845,257469754,000000004ce3140d,00004d20,000000005af85b75,000000005af85b75,0
1404,1404,0,12494010,269963764,13775964,277768644,000000004ce3140d,257469754,39962900,39962900,262873945,302836845,257469754,000000004ce3140e,00004d18,000000005af85b76,000000005af85b75,0
1405,1405,0,12494010,269963764,13775964,277768644,000000004ce3140e,257469754,39962900,39962900,262873945,302836845,257469754,000000004ce3140e,00004d1c,000000005af85b77,000000005af85b76,0
1406,1406,0,12494010,269963764,13775964,277768645,000000004ce3140e,257469755,39962900,39962900,262873946,302836845,257469754,000000004ce3140f,00004d20,000000005af85b78,000000005af85b77,0
1407,1407,0,12494010,269963765,13775964,277768645,000000004ce3140f,257469755,39962900,39962900,262873946,302836846,257469755,000000004ce31410,00004d20,000000005af85b79,000000005af85b78,0
1408,1408,0,12494010,269963765,13775964,277768645,000000004ce31410,257469755,39962900,39962900,262873946,302836846,257469755,000000004ce31410,00004d20,000000005af85b79,000000005af85b79,0
1409,1409,0,12494010,269963765,13775964,277768645,000000004ce31410,257469755,39962900,39962900,262873946,302836846,257469755,000000004ce31411,00004d18,000000005af85b7a,000000005af85b79,0
1410,1410,0,12494010,269963765,13775964,277768645,000000004ce31411,257469755,39962900,39962900,262873946,302836846,257469755,000000004ce31411,00004d1c,000000005af85b7b,000000005af85b7a,0
1411,1411,0,12494010,269963765,13775964,277768646,000000004ce31411,257469756,39962900,39962900,262873947,302836846,257469755,000000004ce31412,00004d20,000000005af85b7c,000000005af85b7b,0
1412,1412,0,12494010,269963766,13775964,277768646,000000004ce31412,257469756,39962900,39962900,262873947,302836847,257469756,000000004ce31413,00004d20,000000005af85b7d,000000005af85b7c,0
1413,1413,0,12494010,269963766,13775964,277768646,000000004ce31413,257469756,39962900,39962900,262873947,302836847,257469756,000000004ce31413,00004d20,000000005af85b7d,000000005af85b7d,0
1414,1414,0,12494010,269963766,13775964,277768646,000000004ce31413,257469756,39962900,39962900,262873947,302836847,257469756,000000004ce31414,00004d18,000000005af85b7e,000000005af85b7d,0
1415,1415,0,12494010,269963766,13775964,277768646,000000004ce31414,257469756,39962900,39962900,262873947,302836847,257469756,000000004ce31414,00004d1c,000000005af85b7f,000000005af85b7e,0
1416,1416,0,12494010,269963766,13775964,277768647,000000004ce31414,257469757,39962900,39962900,262873948,302836847,257469756,000000004ce31415,00004d20,000000005af85b80,000000005af85b7f,0
1417,1417,0,12494010,269963767,13775964,277768647,000000004ce31415,257469757,39962900,39962900,262873948,302836848,257469757,000000004ce31416,00004d20,000000005af85b81,000000005af85b80,0
1418,1418,0,12494010,269963767,13775964,277768647,000000004ce31416,257469757,39962900,39962900,262873948,302836848,257469757,000000004ce31416,00004d20,000000005af85b81,000000005af85b81,0
1419,1419,0,12494010,269963767,13775964,277768647,000000004ce31416,257469757,39962900,39962900,262873948,302836848,257469757,000000004ce31417,00004d18,000000005af85b82,000000005af85b81,0
1420,1420,0,12494010,269963767,13775964,277768647,000000004ce31417,257469757,39962900,39962900,262873948,302836848,257469757,000000004ce31417,00004d1c,000000005af85b83,000000005af85b82,0
1421,1421,0,12494010,269963767,13775964,277768648,000000004ce31417,257469758,39962900,39962900,262873949,302836848,257469757,000000004ce31418,00004d20,000000005af85b84,000000005af85b83,0
1422,1422,0,12494010,269963768,13775964,277768648,000000004ce31418,257469758,39962900,39962900,262873949,302836849,257469758,000000004ce31419,00004d20,000000005af85b85,000000005af85b84,0
1423,1423,0,12494010,269963768,13775964,277768648,000000004ce31419,257469758,39962900,39962900,262873949,302836849,257469758,000000004ce31419,00004d20,000000005af85b85,000000005af85b85,0
1424,1424,0,12494010,269963768,13775964,277768648,000000004ce31419,257469758,39962900,39962900,262873949,302836849,257469758,000000004ce3141a,00004d18,000000005af85b86,000000005af85b85,0
1425,1425,0,12494010,269963768,13775964,277768648,000000004ce3141a,257469758,39962900,39962900,262873949,302836849,257469758,000000004ce3141a,00004d1c,000000005af85b87,000000005af85b86,0
1426,1426,0,12494010,269963768,13775964,277768649,000000004ce3141a,257469759,39962900,39962900,262873950,302836849,257469758,000000004ce3141b,00004d20,000000005af85b88,000000005af85b87,0
1427,1427,0,12494010,269963769,13775964,277768649,000000004ce3141b,257469759,39962900,39962900,262873950,302836850,257469759,000000004ce3141c,00004d20,000000005af85b89,000000005af85b88,0
1428,1428,0,12494010,269963769,13775964,277768649,000000004ce3141c,257469759,39962900,39962900,262873950,302836850,257469759,000000004ce3141c,00004d20,000000005af85b89,000000005af85b89,0
1429,1429,0,12494010,269963769,13775964,277768649,000000004ce3141c,257469759,39962900,39962900,262873950,302836850,257469759,000000004ce3141d,00004d18,000000005af85b8a,000000005af85b89,0
1430,1430,0,12494010,269963769,13775964,277768649,000000004ce3141d,257469759,39962900,39962900,262873950,302836850,257469759,000000004ce3141d,00004d1c,000000005af85b8b,000000005af85b8a,0
1431,1431,0,12494010,269963769,13775964,277768650,000000004ce3141d,257469760,39962900,39962900,262873951,302836850,257469759,000000004ce3141e,00004d20,000000005af85b8c,000000005af85b8b,0
1432,1432,0,12494010,269963770,13775964,277768650,000000004ce3141e,257469760,39962900,39962900,262873951,302836851,257469760,000000004ce3141f,00004d20,000000005af85b8d,000000005af85b8c,0
1433,1433,0,12494010,269963770,13775964,277768650,000000004ce3141f,257469760,39962900,39962900,262873951,302836851,257469760,000000004ce3141f,00004d20,000000005af85b8d,000000005af85b8d,0
1434,1434,0,12494010,269963770,13775964,277768650,000000004ce3141f,257469760,39962900,39962900,262873951,302836851,257469760,000000004ce31420,00004d18,000000005af85b8e,000000005af85b8d,0
1435,1435,0,12494010,269963770,13775964,277768650,000000004ce31420,257469760,39962900,39962900,262873951,302836851,257469760,000000004ce31420,00004d1c,000000005af85b8f,000000005af85b8e,0
1436,1436,0,12494010,269963770,13775964,277768651,000000004ce31420,257469761,39962900,39962900,262873952,302836851,257469760,000000004ce31421,00004d20,000000005af85b90,000000005af85b8f,0
1437,1437,0,12494010,269963771,13775964,277768651,000000004ce31421,257469761,39962900,39962900,262873952,302836852,257469761,000000004ce31422,00004d20,000000005af85b91,000000005af85b90,0
1438,1438,0,12494010,269963771,13775964,277768651,000000004ce31422,257469761,39962900,39962900,262873952,302836852,257469761,000000004ce31422,00004d20,000000005af85b91,000000005af85b91,0
1439,1439,0,12494010,269963771,13775964,277768651,000000004ce31422,257469761,39962900,39962900,262873952,302836852,257469761,000000004ce31423,00004d18,000000005af85b92,000000005af85b91,0
1440,1440,0,12494010,269963771,13775964,277768651,000000004ce31423,257469761,39962900,39962900,262873952,302836852,257469761,000000004ce31423,00004d1c,000000005af85b93,000000005af85b92,0
1441,1441,0,12494010,269963771,13775964,277768652,000000004ce31423,257469762,39962900,39962900,262873953,302836852,257469761,000000004ce31424,00004d20,000000005af85b94,000000005af85b93,0
1442,1442,0,12494010,269963772,13775964,277768652,000000004ce31424,257469762,39962900,39962900,262873953,302836853,257469762,000000004ce31425,00004d20,000000005af85b95,000000005af85b94,0
1443,1443,0,12494010,269963772,13775964,277768652,000000004ce31425,257469762,39962900,39962900,262873953,302836853,257469762,000000004ce31425,00004d20,000000005af85b95,000000005af85b95,0
1444,1444,0,12494010,269963772,13775964,277768652,000000004ce31425,257469762,39962900,39962900,262873953,302836853,257469762,000000004ce31426,00004d18,000000005af85b96,000000005af85b95,0
1445,1445,0,12494010,269963772,13775964,277768652,000000004ce31426,257469762,39962900,39962900,262873953,302836853,257469762,000000004ce31426,00004d1c,000000005af85b97,000000005af85b96,0
1446,1446,0,12494010,269963772,13775964,277768653,000000004ce31426,257469763,39962900,39962900,262873954,302836853,257469762,000000004ce31427,00004d20,000000005af85b98,000000005af85b97,0
1447,1447,0,12494010,269963773,13775964,277768653,000000004ce31427,257469763,39962900,39962900,262873954,302836854,257469763,000000004ce31428,00004d20,000000005af85b99,000000005af85b98,0
1448,1448,0,12494010,269963773,13775964,277768653,000000004ce31428,257469763,39962900,39962900,262873954,302836854,257469763,000000004ce31428,00004d20,000000005af85b99,000000005af85b99,0
1449,1449,0,12494010,269963773,13775964,277768653,000000004ce31428,257469763,39962900,39962900,262873954,302836854,257469763,000000004ce31429,00004d18,000000005af85b9a,000000005af85b99,0
1450,1450,0,12494010,269963773,13775964,277768653,000000004ce31429,257469763,39962900,39962900,262873954,302836854,257469763,000000004ce31429,00004d1c,000000005af85b9b,000000005af85b9a,0
1451,1451,0,12494010,269963773,13775964,277768654,000000004ce31429,257469764,39962900,39962900,262873955,302836854,257469763,000000004ce3142a,00004d20,000000005af85b9c,000000005af85b9b,0
1452,1452,0,12494010,269963774,13775964,277768654,000000004ce3142a,257469764,39962900,39962900,262873955,302836855,257469764,000000004ce3142b,00004d20,000000005af85b9d,000000005af85b9c,0
1453,1453,0,12494010,269963774,13775964,277768654,000000004ce3142b,257469764,39962900,39962900,262873955,302836855,257469764,000000004ce3142b,00004d20,000000005af85b9d,000000005af85b9d,0
1454,1454,0,12494010,269963774,13775964,277768654,000000004ce3142b,257469764,39962900,39962900,262873955,302836855,257469764,000000004ce3142c,00004d18,000000005af85b9e,000000005af85b9d,0
1455,1455,0,12494010,269963774,13775964,277768654,000000004ce3142c,257469764,39962900,39962900,262873955,302836855,257469764,000000004ce3142c,00004d1c,000000005af85b9f,000000005af85b9e,0
1456,1456,0,12494010,269963774,13775964,277768655,000000004ce3142c,257469765,39962900,39962900,262873956,302836855,257469764,000000004ce3142d,00004d20,000000005af85ba0,000000005af85b9f,0
1457,1457,0,12494010,269963775,13775964,277768655,000000004ce3142d,257469765,39962900,39962900,262873956,302836856,257469765,000000004ce3142e,00004d20,000000005af85ba1,000000005af85ba0,0
1458,1458,0,12494010,269963775,13775964,277768655,000000004ce3142e,257469765,39962900,39962900,262873956,302836856,257469765,000000004ce3142e,00004d20,000000005af85ba1,000000005af85ba1,0
1459,1459,0,12494010,269963775,13775964,277768655,000000004ce3142e,257469765,39962900,39962900,262873956,302836856,257469765,000000004ce3142f,00004d18,000000005af85ba2,000000005af85ba1,0
1460,1460,0,12494010,269963775,13775964,277768655,000000004ce3142f,257469765,39962900,39962900,262873956,302836856,257469765,000000004ce3142f,00004d1c,000000005af85ba3,000000005af85ba2,0
1461,1461,0,12494010,269963775,13775964,277768656,000000004ce3142f,257469766,39962900,39962900,262873957,302836856,257469765,000000004ce31430,00004d20,000000005af85ba4,000000005af85ba3,0
1462,1462,0,12494010,269963776,13775964,277768656,000000004ce31430,257469766,39962900,39962900,262873957,302836857,257469766,000000004ce31431,00004d20,000000005af85ba5,000000005af85ba4,0
1463,1463,0,12494010,269963776,13775964,277768656,000000004ce31431,257469766,39962900,39962900,262873957,302836857,257469766,000000004ce31431,00004d20,000000005af85ba5,000000005af85ba5,0
1464,1464,0,12494010,269963776,13775964,277768656,000000004ce31431,257469766,39962900,39962900,262873957,302836857,257469766,000000004ce31432,00004d18,000000005af85ba6,000000005af85ba5,0
1465,1465,0,12494010,269963776,13775964,277768656,000000004ce31432,257469766,39962900,39962900,262873957,302836857,257469766,000000004ce31432,00004d1c,000000005af85ba7,000000005af85ba6,0
1466,1466,0,12494010,269963776,13775964,277768657,000000004ce31432,257469767,39962900,39962900,262873958,302836857,257469766,000000004ce31433,00004d20,000000005af85ba8,000000005af85ba7,0
1467,1467,0,12494010,269963777,13775964,277768657,000000004ce31433,257469767,39962900,39962900,262873958,302836858,257469767,000000004ce31434,00004d20,000000005af85ba9,000000005af85ba8,0
1468,1468,0,12494010,269963777,13775964,277768657,000000004ce31434,257469767,39962900,39962900,262873958,302836858,257469767,000000004ce31434,00004d20,000000005af85ba9,000000005af85ba9,0
1469,1469,0,12494010,269963777,13775964,277768657,000000004ce31434,257469767,39962900,39962900,262873958,302836858,257469767,000000004ce31435,00004d18,000000005af85baa,000000005af85ba9,0
1470,1470,0,12494010,269963777,13775964,277768657,000000004ce31435,257469767,39962900,39962900,262873958,302836858,257469767,000000004ce31435,00004d1c,000000005af85bab,000000005af85baa,0
1471,1471,0,12494010,269963777,13775964,277768658,000000004ce31435,257469768,39962900,39962900,262873959,302836858,257469767,000000004ce31436,00004d20,000000005af85bac,000000005af85bab,0
1472,1472,0,12494010,269963778,13775964,277768658,000000004ce31436,257469768,39962900,39962900,262873959,302836859,257469768,000000004ce31437,00004d20,000000005af85bad,000000005af85bac,0
1473,1473,0,12494010,269963778,13775964,277768658,000000004ce31437,257469768,39962900,39962900,262873959,302836859,257469768,000000004ce31437,00004d20,000000005af85bad,000000005af85bad,0
1474,1474,0,12494010,269963778,13775964,277768658,000000004ce31437,257469768,39962900,39962900,262873959,302836859,257469768,000000004ce31438,00004d18,000000005af85bae,000000005af85bad,0
1475,1475,0,12494010,269963778,13775964,277768658,000000004ce31438,257469768,39962900,39962900,262873959,302836859,257469768,000000004ce31438,00004d1c,000000005af85baf,000000005af85bae,0
1476,1476,0,12494010,269963778,13775964,277768659,000000004ce31438,257469769,39962900,39962900,262873960,302836859,257469768,000000004ce31439,00004d20,000000005af85bb0,000000005af85baf,0
1477,1477,0,12494010,269963779,13775964,277768659,000000004ce31439,257469769,39962900,39962900,262873960,302836860,257469769,000000004ce3143a,00004d20,000000005af85bb1,000000005af85bb0,0
